idx,q10,q50,q90,last,y_abs,delta_true,enter_long,enter_short,roll_q_high,roll_q_low,side,profit
82031,-5.1737757,-0.05732781,4.621483,31.0,41.256638,10.256638,0,0,0.5598008412122726,-0.3401071459054947,0,0.0
82032,-5.884814,0.0047124736,5.1881,31.0,39.680294,8.680294,0,0,0.5598008412122726,-0.3401071459054947,0,0.0
82033,-5.7158012,0.03346464,5.14511,31.0,40.352097,9.352097,0,0,0.5598008412122726,-0.3401071459054947,0,0.0
82034,-6.248854,0.08031847,5.5857615,32.0,40.779263,8.779263,0,0,0.5598008412122726,-0.3401071459054947,0,0.0
82035,-5.895745,0.10802705,5.593372,32.0,39.42608,7.426079,0,0,0.5598008412122726,-0.3401071459054947,0,0.0
82036,-6.083671,0.17039254,6.076086,32.0,39.22003,7.2200317,0,0,0.5598008412122726,-0.3401071459054947,0,0.0
82037,-6.913801,0.35578468,7.2891665,32.0,39.63734,7.6373405,0,0,0.5598008412122726,-0.3401071459054947,0,0.0
82038,-6.292892,0.24907228,6.3998423,32.0,39.51157,7.51157,0,0,0.5598008412122726,-0.3401071459054947,0,0.0
82039,-5.068559,-0.058137678,4.5316086,32.0,39.245525,7.2455254,0,0,0.5598008412122726,-0.3401071459054947,0,0.0
82040,-5.7231617,0.020600311,5.1050587,33.0,38.235073,5.235073,0,0,0.5598008412122726,-0.3401071459054947,0,0.0
82041,-5.598522,0.058000013,5.134404,32.0,39.272846,7.272846,0,0,0.5598008412122726,-0.3401071459054947,0,0.0
82042,-5.73373,0.027728979,5.105855,33.0,38.23289,5.232891,0,0,0.5598008412122726,-0.3401071459054947,0,0.0
82043,-5.2702284,0.025116455,4.946441,32.0,37.672775,5.6727753,0,0,0.5598008412122726,-0.3401071459054947,0,0.0
82044,-5.2088513,0.052991442,5.1583557,32.0,37.19047,5.1904716,0,0,0.5598008412122726,-0.3401071459054947,0,0.0
82045,-6.1698303,0.28866518,6.5406585,32.0,37.149555,5.149555,0,0,0.5598008412122726,-0.3401071459054947,0,0.0
82046,-5.679914,0.17448577,5.7198005,32.0,35.194782,3.1947823,0,0,0.5598008412122726,-0.3401071459054947,0,0.0
82047,-4.5122027,-0.10872554,4.026817,32.0,36.34614,4.346142,0,0,0.5598008412122726,-0.3401071459054947,0,0.0
82048,-5.0724635,-0.041921813,4.5026813,32.0,36.28741,4.2874107,0,0,0.5598008412122726,-0.3401071459054947,0,0.0
82049,-5.0000453,-0.020509085,4.450609,33.0,36.01404,3.014042,0,0,0.5598008412122726,-0.3401071459054947,0,0.0
82050,-5.3733015,-0.018153757,4.753894,33.0,36.28065,3.280651,0,0,0.5598008412122726,-0.3401071459054947,0,0.0
82051,-5.0340905,0.007035531,4.7461576,33.0,36.978016,3.978016,0,0,0.5598008412122726,-0.3401071459054947,0,0.0
82052,-5.0603194,0.03603313,5.0158114,33.0,36.715137,3.7151375,0,0,0.5598008412122726,-0.3401071459054947,0,0.0
82053,-6.102692,0.3019227,6.555564,33.0,35.913414,2.913414,0,0,0.5598008412122726,-0.3401071459054947,0,0.0
82054,-5.6330514,0.19351196,5.761828,33.0,36.039745,3.0397453,0,0,0.5598008412122726,-0.3401071459054947,0,0.0
82055,-4.529532,-0.08093259,4.120703,32.0,35.495895,3.4958954,0,0,0.5598008412122726,-0.3401071459054947,0,0.0
82056,-5.1048713,-0.02234167,4.572863,31.0,35.764545,4.7645454,0,0,0.5598008412122726,-0.3401071459054947,0,0.0
82057,-5.0266843,-0.0038338006,4.5127387,34.0,35.73539,1.7353897,0,0,0.5598008412122726,-0.3401071459054947,0,0.0
82058,-5.361579,-0.020069625,4.7302446,33.0,36.08453,3.0845299,0,0,0.5598008412122726,-0.3401071459054947,0,0.0
82059,-5.062575,0.011583768,4.756783,33.0,34.78867,1.7886696,0,0,0.5598008412122726,-0.3401071459054947,0,0.0
82060,-5.0723753,0.04828813,5.047202,33.0,34.774868,1.774868,0,0,0.5598008412122726,-0.3401071459054947,0,0.0
82061,-6.0683537,0.2939254,6.4934196,33.0,34.107574,1.1075745,0,0,0.5598008412122726,-0.3401071459054947,0,0.0
82062,-5.6448283,0.19907793,5.7910595,32.0,34.466995,2.4669952,0,0,0.5598008412122726,-0.3401071459054947,0,0.0
82063,-4.6146765,-0.05917996,4.2583137,32.0,34.863384,2.8633842,0,0,0.5598008412122726,-0.3401071459054947,0,0.0
82064,-5.195767,0.0008984506,4.716933,33.0,34.666634,1.6666336,0,0,0.5598008412122726,-0.3401071459054947,0,0.0
82065,-5.1153502,0.013352796,4.613064,35.0,34.86261,-0.13739014,0,0,0.5598008412122726,-0.3401071459054947,0,-0.0
82066,-5.444939,-0.012627831,4.7824173,35.0,36.338184,1.3381844,0,0,0.5598008412122726,-0.3401071459054947,0,0.0
82067,-5.1053705,0.00978265,4.749698,36.0,36.593594,0.5935936,0,0,0.5598008412122726,-0.3401071459054947,0,0.0
82068,-5.1288724,0.053813905,5.0302153,36.0,36.166218,0.1662178,0,0,0.5598008412122726,-0.3401071459054947,0,0.0
82069,-6.2373767,0.32571295,6.686859,38.0,36.02214,-1.9778595,0,0,0.5568342232704162,-0.3401071459054947,0,-0.0
82070,-5.9625354,0.26427516,6.196767,39.0,36.571625,-2.4283752,0,0,0.5568342232704162,-0.3401071459054947,0,-0.0
82071,-5.3291264,0.11271215,5.7627454,40.0,36.69014,-3.3098602,0,0,0.5568342232704162,-0.3401071459054947,0,-0.0
82072,-4.4863486,-0.06895495,4.535057,40.0,35.993603,-4.0063972,0,0,0.5568342232704162,-0.3401071459054947,0,-0.0
82073,-3.917892,-0.1846866,3.7992578,39.0,35.762196,-3.2378044,0,0,0.5568342232704162,-0.3401071459054947,0,-0.0
82074,-4.197598,-0.126879,4.5243244,39.0,36.533886,-2.466114,0,0,0.5568342232704162,-0.3401071459054947,0,-0.0
82075,-3.9848733,-0.18613908,3.9534316,39.0,37.256874,-1.7431259,0,0,0.5568342232704162,-0.3401071459054947,0,-0.0
82076,-3.889182,-0.17980093,3.8486438,39.0,37.55702,-1.4429817,0,0,0.5568342232704162,-0.3401071459054947,0,-0.0
82077,-5.17952,0.0150141865,6.5294695,40.0,36.5761,-3.4239006,0,0,0.5552077043056488,-0.3401071459054947,0,-0.0
82078,-4.6057897,-0.06769943,5.654477,40.0,36.99436,-3.0056381,0,0,0.5552077043056488,-0.3401071459054947,0,-0.0
82079,-4.405523,0.014344111,5.661401,39.0,36.577347,-2.4226532,0,0,0.5552077043056488,-0.3401071459054947,0,-0.0
82080,-4.3104205,0.070526764,5.6691856,40.0,36.038303,-3.9616966,0,0,0.5552077043056488,-0.3401071459054947,0,-0.0
82081,-4.0928755,0.028672382,4.955504,40.0,35.348927,-4.6510735,0,0,0.5552077043056488,-0.3401071459054947,0,-0.0
82082,-3.9560924,-0.06943146,4.4774094,39.0,36.152645,-2.847355,0,0,0.5552077043056488,-0.3401071459054947,0,-0.0
82083,-4.852211,0.055671044,5.659292,38.0,35.32055,-2.679451,0,0,0.5552077043056488,-0.3401071459054947,0,-0.0
82084,-5.2347913,0.14491442,6.2237396,39.0,34.823452,-4.176548,0,0,0.5552077043056488,-0.3401071459054947,0,-0.0
82085,-5.633367,0.07969493,6.815634,38.0,34.499737,-3.5002632,0,0,0.5552077043056488,-0.3401071459054947,0,-0.0
82086,-5.8414984,0.100174256,7.3555245,38.0,33.93407,-4.0659294,0,0,0.5552077043056488,-0.3401071459054947,0,-0.0
82087,-4.4890614,-0.07102831,5.6501904,38.0,33.505314,-4.494686,0,0,0.5552077043056488,-0.3401071459054947,0,-0.0
82088,-4.86986,-0.15297368,5.7965956,38.0,31.585077,-6.4149227,0,0,0.5552077043056488,-0.3401071459054947,0,-0.0
82089,-5.304043,-0.13037747,6.17817,38.0,30.981314,-7.0186863,0,0,0.5552077043056488,-0.3401071459054947,0,-0.0
82090,-4.1964374,0.054214977,5.726367,37.0,32.345894,-4.654106,0,0,0.5552077043056488,-0.3401071459054947,0,-0.0
82091,-3.804659,0.066107094,5.43908,37.0,32.893738,-4.106262,0,0,0.5552077043056488,-0.3401071459054947,0,-0.0
82092,-3.9267893,0.0668441,5.5970283,37.0,33.036034,-3.9639664,0,0,0.5552077043056488,-0.3401071459054947,0,-0.0
82093,-4.218371,-0.040642474,5.4396815,36.0,32.804394,-3.1956062,0,0,0.5552077043056488,-0.3401071459054947,0,-0.0
82094,-3.8824482,-0.02292444,5.283772,35.0,32.36087,-2.6391296,0,0,0.5552077043056488,-0.3401071459054947,0,-0.0
82095,-4.2205205,-0.09820473,5.178334,35.0,32.10782,-2.8921814,0,0,0.5552077043056488,-0.3401071459054947,0,-0.0
82096,-4.79156,-0.20002031,5.4097996,34.0,32.899525,-1.1004753,0,0,0.5552077043056488,-0.3401071459054947,0,-0.0
82097,-5.362236,-0.15755287,5.9972715,34.0,31.512808,-2.4871922,0,0,0.5552077043056488,-0.3401071459054947,0,-0.0
82098,-4.449201,0.04660535,5.723162,34.0,31.062988,-2.9370117,0,0,0.5552077043056488,-0.3401071459054947,0,-0.0
82099,-4.032858,0.07042206,5.5822334,34.0,30.438969,-3.5610313,0,0,0.5552077043056488,-0.3401071459054947,0,-0.0
82100,-4.1886935,0.07097448,5.7868733,34.0,31.606419,-2.3935814,0,0,0.5552077043056488,-0.3401071459054947,0,-0.0
82101,-4.559179,-0.043568052,5.6315775,35.0,30.774706,-4.225294,0,0,0.5552077043056488,-0.3401071459054947,0,-0.0
82102,-4.1000743,-0.021823818,5.4002495,35.0,30.947603,-4.052397,0,0,0.5552077043056488,-0.3401071459054947,0,-0.0
82103,-4.618467,-0.16475159,5.1983147,34.0,30.672678,-3.327322,0,0,0.5552077043056488,-0.3401071459054947,0,-0.0
82104,-4.419787,-0.16759226,4.9378414,34.0,30.697765,-3.3022346,0,0,0.5552077043056488,-0.3401071459054947,0,-0.0
82105,-5.3562202,-0.13416639,5.974824,34.0,30.739069,-3.260931,0,0,0.5552077043056488,-0.3401071459054947,0,-0.0
82106,-4.1836305,0.09079387,5.6170206,34.0,29.625029,-4.3749714,0,0,0.5552077043056488,-0.3401071459054947,0,-0.0
82107,-4.4086647,0.07965467,5.938866,34.0,30.5291,-3.4708996,0,0,0.5552077043056488,-0.3401071459054947,0,-0.0
82108,-5.033568,0.04063592,6.2384663,34.0,31.639349,-2.360651,0,0,0.5552077043056488,-0.3401071459054947,0,-0.0
82109,-5.279809,-0.026366891,6.2764673,33.0,32.07985,-0.92015076,0,0,0.5552077043056488,-0.3401071459054947,0,-0.0
82110,-5.230782,-0.044748195,6.211013,33.0,32.403206,-0.5967941,0,0,0.5552077043056488,-0.3401071459054947,0,-0.0
82111,-5.3093925,-0.15278795,5.7250443,32.0,32.653816,0.6538162,0,0,0.5552077043056488,-0.3401071459054947,0,0.0
82112,-5.1418023,-0.21796697,5.3044763,32.0,32.87337,0.8733711,0,0,0.5552077043056488,-0.3401071459054947,0,0.0
82113,-6.014646,-0.17148766,6.1896715,33.0,33.11217,0.11217117,0,0,0.5552077043056488,-0.3401071459054947,0,0.0
82114,-4.3454986,0.023374688,5.35864,33.0,32.803684,-0.19631577,0,0,0.5552077043056488,-0.3401071459054947,0,-0.0
82115,-4.9769726,0.06531325,6.2626925,33.0,33.39391,0.39390945,0,0,0.5552077043056488,-0.3401071459054947,0,0.0
82116,-5.8131146,0.10412712,6.816238,34.0,33.304905,-0.69509506,0,0,0.5552077043056488,-0.3401071459054947,0,-0.0
82117,-5.9726605,0.057213522,6.990682,35.0,33.15365,-1.8463516,0,0,0.5552077043056488,-0.3401071459054947,0,-0.0
82118,-6.3757052,0.1071414,7.4702406,34.0,32.33935,-1.6606483,0,0,0.5552077043056488,-0.3401071459054947,0,-0.0
82119,-5.735516,-0.061263856,6.1783805,34.0,32.078392,-1.921608,0,0,0.5552077043056488,-0.3401071459054947,0,-0.0
82120,-5.6296554,-0.07077559,5.961127,35.0,31.597946,-3.4020538,0,0,0.5552077043056488,-0.3401071459054947,0,-0.0
82121,-6.4558716,0.066690244,7.056608,35.0,31.924875,-3.0751247,0,0,0.5552077043056488,-0.3401071459054947,0,-0.0
82122,-5.007919,0.11377113,5.969383,35.0,31.157593,-3.8424072,0,0,0.5552077043056488,-0.3401071459054947,0,-0.0
82123,-5.293513,0.10571984,6.417133,35.0,30.948242,-4.051758,0,0,0.5552077043056488,-0.3401071459054947,0,-0.0
82124,-5.709665,0.07569853,6.5112524,36.0,30.427633,-5.5723667,0,0,0.5552077043056488,-0.3401071459054947,0,-0.0
82125,-6.1660924,0.0024885144,6.836417,37.0,30.09837,-6.9016304,0,0,0.5552077043056488,-0.3401071459054947,0,-0.0
82126,-6.5839777,0.04185363,7.277009,37.0,29.482197,-7.517803,0,0,0.5552077043056488,-0.3401071459054947,0,-0.0
82127,-6.1340184,-0.14138705,6.0732017,37.0,29.163067,-7.836933,0,0,0.5552077043056488,-0.3401071459054947,0,-0.0
82128,-5.8223987,-0.1550923,5.717457,37.0,29.344791,-7.6552086,0,0,0.5552077043056488,-0.3401071459054947,0,-0.0
82129,-7.1552377,-0.052854702,6.8804874,37.0,30.059809,-6.9401913,0,0,0.5552077043056488,-0.3401071459054947,0,-0.0
82130,-6.052966,0.0143930055,6.2474537,37.0,29.665234,-7.3347664,0,0,0.5552077043056488,-0.3401071459054947,0,-0.0
82131,-6.7574987,-0.05153308,6.8990393,36.0,30.410357,-5.5896435,0,0,0.5552077043056488,-0.3401071459054947,0,-0.0
82132,-7.103806,0.0011478849,7.21914,36.0,30.271057,-5.728943,0,0,0.5552077043056488,-0.3401071459054947,0,-0.0
82133,-8.167627,0.061020546,8.092724,36.0,29.685207,-6.3147926,0,0,0.5552077043056488,-0.3401071459054947,0,-0.0
82134,-8.698785,0.14307538,8.74403,35.0,30.631445,-4.368555,0,0,0.5552077043056488,-0.3401071459054947,0,-0.0
82135,-8.441929,0.004559435,7.9450173,35.0,29.913,-5.087,0,0,0.5552077043056488,-0.3401071459054947,0,-0.0
82136,-7.8529162,0.099338494,7.5935802,34.0,29.017353,-4.982647,0,0,0.5552077043056488,-0.3401071459054947,0,-0.0
82137,-9.086851,0.32486394,9.039564,34.0,29.15658,-4.84342,0,0,0.5552077043056488,-0.3401071459054947,0,-0.0
82138,-8.606092,0.41965657,8.832317,33.0,28.588736,-4.4112644,0,0,0.5552077043056488,-0.3401071459054947,0,-0.0
82139,-8.432524,0.2914228,8.594122,31.0,28.653465,-2.3465347,0,0,0.5552077043056488,-0.3401071459054947,0,-0.0
82140,-8.585865,0.33030465,8.744772,32.0,29.529215,-2.4707851,0,0,0.5552077043056488,-0.3401071459054947,0,-0.0
82141,-9.274435,0.24438837,9.2165575,33.0,30.306337,-2.6936626,0,0,0.5552077043056488,-0.3401071459054947,0,-0.0
82142,-4.9514966,-0.035261437,5.2802954,33.0,29.63683,-3.3631706,0,0,0.5552077043056488,-0.3401071459054947,0,-0.0
82143,-4.473303,-0.13717207,4.123355,32.0,30.309702,-1.6902981,0,0,0.5552077043056488,-0.3401071459054947,0,-0.0
82144,-5.063538,-0.14720052,4.6104007,32.0,30.390413,-1.6095867,0,0,0.5552077043056488,-0.3401071459054947,0,-0.0
82145,-5.9721994,-0.08524459,5.940015,31.0,29.952507,-1.047493,0,0,0.5552077043056488,-0.3401071459054947,0,-0.0
82146,-9.148875,-0.024011215,8.868463,31.0,28.89749,-2.1025105,0,0,0.5552077043056488,-0.3401071459054947,0,-0.0
82147,-8.316017,-0.35237885,7.047909,31.0,29.966116,-1.033884,0,1,0.5552077043056488,-0.34102809727191924,-1,1.033884
82148,-8.603515,-0.22675598,7.244524,29.0,30.014599,1.0145988,0,0,0.5552077043056488,-0.34102809727191924,0,0.0
82149,-9.629335,-0.09498527,8.44308,29.0,29.21678,0.21677971,0,0,0.5552077043056488,-0.34102809727191924,0,0.0
82150,-9.551153,0.18709254,9.2709465,30.0,28.728338,-1.2716618,0,0,0.5552077043056488,-0.34102809727191924,0,-0.0
82151,-8.618914,0.4370784,9.455729,30.0,29.20822,-0.7917805,0,0,0.5552077043056488,-0.34102809727191924,0,-0.0
82152,-9.6493025,0.4748012,10.594029,29.0,28.43374,-0.5662594,0,0,0.5552077043056488,-0.34102809727191924,0,-0.0
82153,-10.089125,0.28693196,10.668009,29.0,28.954987,-0.045013428,0,0,0.5552077043056488,-0.34102809727191924,0,-0.0
82154,-9.356289,0.46338096,10.470394,29.0,29.169828,0.16982841,0,0,0.5552077043056488,-0.34102809727191924,0,0.0
82155,-8.637357,0.26149115,9.07534,29.0,30.195827,1.1958275,0,0,0.5552077043056488,-0.34102809727191924,0,0.0
82156,-8.400785,0.21776977,8.525865,28.0,31.35493,3.3549309,0,0,0.5552077043056488,-0.34102809727191924,0,0.0
82157,-9.770399,0.04625672,8.913574,28.0,30.784933,2.784933,0,0,0.5552077043056488,-0.34102809727191924,0,0.0
82158,-9.589796,0.45298994,9.988544,30.0,30.502771,0.5027714,0,0,0.5552077043056488,-0.34102809727191924,0,0.0
82159,-9.033844,0.56700784,10.053688,31.0,29.935024,-1.0649757,1,0,0.5568342232704162,-0.34102809727191924,1,-1.0649757
82160,-10.066284,0.48514405,10.852652,31.0,29.649529,-1.3504715,0,0,0.5568342232704162,-0.34102809727191924,0,-0.0
82161,-9.89937,0.48960164,11.011005,31.0,29.770107,-1.2298927,0,0,0.5568342232704162,-0.34102809727191924,0,-0.0
82162,-9.342548,0.43918356,10.320208,32.0,28.264318,-3.7356815,0,0,0.5568342232704162,-0.34102809727191924,0,-0.0
82163,-8.745126,0.24882248,8.905949,32.0,28.34912,-3.6508808,0,0,0.5568342232704162,-0.34102809727191924,0,-0.0
82164,-8.972055,0.48486373,10.029242,31.0,27.819876,-3.1801243,0,0,0.5568342232704162,-0.34102809727191924,0,-0.0
82165,-7.716436,0.4641411,8.864429,32.0,27.225994,-4.774006,0,0,0.5568342232704162,-0.34102809727191924,0,-0.0
82166,-8.068975,0.26669833,8.432397,31.0,26.921112,-4.078888,0,0,0.5568342232704162,-0.34102809727191924,0,-0.0
82167,-6.5866046,-0.1306316,6.0963764,31.0,27.780746,-3.2192535,0,0,0.5568342232704162,-0.34102809727191924,0,-0.0
82168,-7.0313063,-0.22736353,6.001456,30.0,27.891186,-2.1088142,0,0,0.5568342232704162,-0.34102809727191924,0,-0.0
82169,-6.788508,-0.24866238,5.8923745,29.0,27.84967,-1.1503296,0,0,0.5568342232704162,-0.34102809727191924,0,-0.0
82170,-7.168967,-0.105854176,6.7836647,29.0,28.94437,-0.05562973,0,0,0.5568342232704162,-0.34102809727191924,0,-0.0
82171,-6.8693237,-0.08563467,6.5351515,29.0,28.276999,-0.7230015,0,0,0.5568342232704162,-0.34102809727191924,0,-0.0
82172,-7.6040807,0.08429349,8.012901,28.0,27.78131,-0.21869087,0,0,0.5568342232704162,-0.34102809727191924,0,-0.0
82173,-7.0542064,-0.09312356,6.966363,28.0,27.777668,-0.222332,0,0,0.5568342232704162,-0.34102809727191924,0,-0.0
82174,-6.887581,-0.117929205,6.6383057,27.0,28.26316,1.2631607,0,0,0.5568342232704162,-0.34102809727191924,0,0.0
82175,-6.826323,-0.17961934,5.966469,27.0,27.620033,0.62003326,0,0,0.5568342232704162,-0.34102809727191924,0,0.0
82176,-6.912988,-0.24660134,5.8584104,26.0,26.954744,0.95474434,0,0,0.5568342232704162,-0.34102809727191924,0,0.0
82177,-6.6689153,-0.2768753,5.7351627,25.0,27.477903,2.4779034,0,0,0.5568342232704162,-0.34102809727191924,0,0.0
82178,-7.0748506,-0.117877476,6.718302,25.0,26.729582,1.7295818,0,0,0.5568342232704162,-0.34102809727191924,0,0.0
82179,-6.838883,-0.081328355,6.5824127,26.0,27.206438,1.2064381,0,0,0.5568342232704162,-0.34102809727191924,0,0.0
82180,-7.600523,0.100368835,8.125086,26.0,26.962234,0.9622345,0,0,0.5568342232704162,-0.34102809727191924,0,0.0
82181,-7.022877,-0.08171977,6.990835,26.0,26.873795,0.87379456,0,0,0.5568342232704162,-0.34102809727191924,0,0.0
82182,-6.748381,-0.11312436,6.521186,27.0,26.866302,-0.13369751,0,0,0.5568342232704162,-0.34102809727191924,0,-0.0
82183,-6.6537256,-0.19416106,5.8137054,26.0,27.582472,1.5824718,0,0,0.5568342232704162,-0.34102809727191924,0,0.0
82184,-6.88264,-0.24882847,5.8677588,27.0,27.275215,0.27521515,0,0,0.5568342232704162,-0.34102809727191924,0,0.0
82185,-6.69522,-0.2704683,5.767682,26.0,25.989481,-0.010519028,0,0,0.5568342232704162,-0.34102809727191924,0,-0.0
82186,-7.103774,-0.11360556,6.720563,25.0,25.904888,0.90488815,0,0,0.5568342232704162,-0.34102809727191924,0,0.0
82187,-6.8219485,-0.08058444,6.5434012,25.0,26.025377,1.0253773,0,0,0.5568342232704162,-0.34102809727191924,0,0.0
82188,-7.561201,0.0910342,8.028907,24.0,25.862644,1.8626442,0,0,0.5568342232704162,-0.34102809727191924,0,0.0
82189,-7.0071645,-0.08847785,6.9281845,24.0,25.65236,1.6523609,0,0,0.5568342232704162,-0.34102809727191924,0,0.0
82190,-6.8146977,-0.11358274,6.5315914,25.0,25.561943,0.56194305,0,0,0.5568342232704162,-0.34102809727191924,0,0.0
82191,-6.667698,-0.20408031,5.7684755,26.0,25.327208,-0.67279243,0,0,0.5568342232704162,-0.34102809727191924,0,-0.0
82192,-6.952585,-0.25197855,5.89312,27.0,25.755787,-1.2442131,0,0,0.5568342232704162,-0.34102809727191924,0,-0.0
82193,-6.799963,-0.27710682,5.824523,28.0,26.501923,-1.4980774,0,0,0.5568342232704162,-0.34102809727191924,0,-0.0
82194,-7.270224,-0.13593015,6.772632,28.0,26.729895,-1.2701054,0,0,0.5568342232704162,-0.34102809727191924,0,-0.0
82195,-6.844275,-0.08407086,6.5644503,28.0,25.980324,-2.0196762,0,0,0.5568342232704162,-0.34102809727191924,0,-0.0
82196,-7.493007,0.07539632,7.9218144,28.0,25.082796,-2.917204,0,0,0.5568342232704162,-0.34102809727191924,0,-0.0
82197,-6.948841,-0.100545205,6.869971,28.0,25.086647,-2.913353,0,0,0.5568342232704162,-0.34102809727191924,0,-0.0
82198,-6.688975,-0.119497605,6.3971415,29.0,25.069374,-3.930626,0,0,0.5568342232704162,-0.34102809727191924,0,-0.0
82199,-6.283899,-0.2344808,5.3276224,28.0,25.07,-2.9300003,0,0,0.5568342232704162,-0.34102809727191924,0,-0.0
82200,-6.381868,-0.30774406,5.0831475,28.0,25.895733,-2.1042671,0,0,0.5568342232704162,-0.34102809727191924,0,-0.0
82201,-6.4046764,-0.35142684,5.0412297,28.0,25.785961,-2.2140388,0,1,0.5568342232704162,-0.3412842690944672,-1,2.2140388
82202,-7.2063966,-0.23363277,6.1525,27.0,25.01142,-1.9885807,0,0,0.5568342232704162,-0.3412842690944672,0,-0.0
82203,-6.9728637,-0.1368157,6.5194044,28.0,25.536762,-2.4632378,0,0,0.5568342232704162,-0.3412842690944672,0,-0.0
82204,-7.56467,-0.027311146,7.646899,28.0,24.835577,-3.164423,0,0,0.5568342232704162,-0.3412842690944672,0,-0.0
82205,-7.115442,-0.15790069,6.7796206,29.0,24.570147,-4.4298534,0,0,0.5568342232704162,-0.3412842690944672,0,-0.0
82206,-6.849482,-0.15779757,6.4394264,30.0,24.058226,-5.9417744,0,0,0.5568342232704162,-0.3412842690944672,0,-0.0
82207,-6.013251,-0.29031685,4.954378,30.0,24.173096,-5.8269043,0,0,0.5568342232704162,-0.3412842690944672,0,-0.0
82208,-6.2254868,-0.32414547,4.9354753,30.0,24.467346,-5.532654,0,0,0.5568342232704162,-0.3412842690944672,0,-0.0
82209,-6.4230247,-0.35504365,5.0496416,29.0,24.116909,-4.883091,0,1,0.5568342232704162,-0.34140047430992126,-1,4.883091
82210,-7.16944,-0.24396321,6.1617975,29.0,24.78428,-4.215719,0,0,0.5568342232704162,-0.34140047430992126,0,-0.0
82211,-7.005097,-0.13557869,6.569845,29.0,25.36373,-3.6362705,0,0,0.5568342232704162,-0.34140047430992126,0,-0.0
82212,-7.7782083,0.0067272894,8.045336,27.0,25.158232,-1.8417683,0,0,0.5568342232704162,-0.34140047430992126,0,-0.0
82213,-7.401172,-0.10696121,7.383564,27.0,24.694695,-2.3053055,0,0,0.5568342232704162,-0.34140047430992126,0,-0.0
82214,-7.178493,-0.10898071,7.0458345,27.0,24.458712,-2.5412884,0,0,0.5568342232704162,-0.34140047430992126,0,-0.0
82215,-6.70174,-0.20301807,6.2318554,27.0,24.951279,-2.0487213,0,0,0.5568342232704162,-0.34140047430992126,0,-0.0
82216,-6.5193987,-0.28012708,5.683482,27.0,24.90019,-2.0998096,0,0,0.5568342232704162,-0.34140047430992126,0,-0.0
82217,-6.8678613,-0.29772353,6.1418185,28.0,24.590124,-3.4098759,0,0,0.5568342232704162,-0.34140047430992126,0,-0.0
82218,-7.0590835,-0.19247404,6.869585,28.0,24.664,-3.3360004,0,0,0.5568342232704162,-0.34140047430992126,0,-0.0
82219,-6.8747573,-0.12915263,6.831663,29.0,24.760244,-4.2397556,0,0,0.5568342232704162,-0.34140047430992126,0,-0.0
82220,-7.4180684,-0.02476742,7.713397,29.0,24.39035,-4.6096497,0,0,0.5568342232704162,-0.34140047430992126,0,-0.0
82221,-6.965464,-0.14313969,6.826309,29.0,24.705412,-4.294588,0,0,0.5568342232704162,-0.34140047430992126,0,-0.0
82222,-6.7317743,-0.14683479,6.4014354,28.0,24.655363,-3.344637,0,0,0.5568342232704162,-0.34140047430992126,0,-0.0
82223,-6.438006,-0.20815235,6.0907006,28.0,24.56817,-3.4318295,0,0,0.5568342232704162,-0.34140047430992126,0,-0.0
82224,-6.4256845,-0.2552639,5.755698,29.0,25.467258,-3.5327415,0,0,0.5568342232704162,-0.34140047430992126,0,-0.0
82225,-6.914399,-0.26316598,6.4029183,28.0,25.332619,-2.6673813,0,0,0.5568342232704162,-0.34140047430992126,0,-0.0
82226,-7.116833,-0.16809165,7.0472765,28.0,24.664,-3.3360004,0,0,0.5568342232704162,-0.34140047430992126,0,-0.0
82227,-6.9298835,-0.10586136,7.0282383,28.0,24.924227,-3.0757732,0,0,0.5568342232704162,-0.34140047430992126,0,-0.0
82228,-7.3776045,-0.008019617,7.748594,27.0,25.560694,-1.4393063,0,0,0.5568342232704162,-0.34140047430992126,0,-0.0
82229,-6.974899,-0.13560356,6.815481,27.0,25.28871,-1.7112904,0,0,0.5568342232704162,-0.34140047430992126,0,-0.0
82230,-6.491874,-0.16432211,6.1382103,28.0,26.528872,-1.4711285,0,0,0.5568342232704162,-0.34140047430992126,0,-0.0
82231,-6.2594457,-0.2100775,5.9141064,27.0,26.850695,-0.14930534,0,0,0.5568342232704162,-0.34140047430992126,0,-0.0
82232,-6.2906084,-0.24196807,5.6902313,27.0,26.79763,-0.20236969,0,0,0.5568342232704162,-0.34140047430992126,0,-0.0
82233,-6.711563,-0.26073247,6.261222,28.0,26.363434,-1.6365662,0,0,0.5568342232704162,-0.34140047430992126,0,-0.0
82234,-7.00281,-0.14610845,7.084116,28.0,26.585058,-1.4149418,0,0,0.5568342232704162,-0.34140047430992126,0,-0.0
82235,-6.8367667,-0.09582806,7.0071487,27.0,25.945572,-1.0544281,0,0,0.5568342232704162,-0.34140047430992126,0,-0.0
82236,-7.36041,0.017075747,7.8029957,27.0,26.239199,-0.7608013,0,0,0.5568342232704162,-0.34140047430992126,0,-0.0
82237,-6.8932633,-0.090711586,6.81378,26.0,26.239094,0.23909378,0,0,0.5568342232704162,-0.34140047430992126,0,0.0
82238,-6.532056,-0.12535596,6.2466116,26.0,25.862436,-0.1375637,0,0,0.5568342232704162,-0.34140047430992126,0,-0.0
82239,-6.392772,-0.1943475,6.0602546,26.0,26.008938,0.008937836,0,0,0.5568342232704162,-0.34140047430992126,0,0.0
