idx,mu,abs_mu,last,y_abs,delta_true,enter,side,profit,q_hist
86749,-1.2515278,1.2515278,27.0,33.486217,6.4862175,1,-1,-6.4862175,1.13821
86750,-1.1408187,1.1408187,28.0,33.222713,5.2227135,1,-1,-5.2227135,1.1383078
86751,-1.0554394,1.0554394,28.0,32.45228,4.452278,0,0,-0.0,1.1384705
86752,-1.114471,1.114471,28.0,31.10401,3.1040096,0,0,-0.0,1.1384705
86753,-1.1896367,1.1896367,29.0,31.277563,2.277563,1,-1,-2.277563,1.1383078
86754,-0.8190939,0.8190939,28.0,30.908705,2.9087048,0,0,-0.0,1.1384705
86755,-1.0183146,1.0183146,28.0,30.10482,2.1048203,0,0,-0.0,1.1384705
86756,-1.1692306,1.1692306,26.0,27.358316,1.3583164,1,-1,-1.3583164,1.1384705
86757,-1.1105692,1.1105692,27.0,28.16362,1.16362,0,0,-0.0,1.138587
86758,-0.9346162,0.9346162,27.0,29.17141,2.1714096,0,0,-0.0,1.138587
86759,-0.7968301,0.7968301,26.0,29.851492,3.851492,0,0,-0.0,1.138587
86760,-0.8692531,0.8692531,26.0,32.03778,6.037781,0,0,-0.0,1.138587
86761,-1.0418783,1.0418783,27.0,33.252216,6.2522163,0,0,-0.0,1.138587
86762,-1.09946,1.09946,27.0,33.096306,6.096306,0,0,-0.0,1.1384705
86763,-1.2176343,1.2176343,27.0,33.291695,6.2916946,1,-1,-6.2916946,1.1384705
86764,-1.1646038,1.1646038,27.0,33.073174,6.0731735,1,-1,-6.0731735,1.138587
86765,-1.1113174,1.1113174,29.0,31.918112,2.9181118,0,0,-0.0,1.1389012
86766,-0.9489783,0.9489783,30.0,32.346054,2.346054,0,0,-0.0,1.1389012
86767,-0.82166046,0.82166046,30.0,32.40944,2.409439,0,0,-0.0,1.1389012
86768,-0.8886433,0.8886433,30.0,31.640219,1.6402187,0,0,-0.0,1.1389012
86769,-1.047582,1.047582,29.0,29.718405,0.71840477,0,0,-0.0,1.1389012
86770,-1.0891255,1.0891255,29.0,30.03038,1.0303802,0,0,-0.0,1.1389012
86771,-1.2494841,1.2494841,30.0,29.97039,-0.02960968,1,-1,0.02960968,1.1389012
86772,-1.2022967,1.2022967,32.0,30.438122,-1.5618782,1,-1,1.5618782,1.1390718
86773,-1.1213549,1.1213549,32.0,30.472975,-1.5270252,0,0,0.0,1.1392645
86774,-0.98878413,0.98878413,33.0,30.775387,-2.2246132,0,0,0.0,1.1392645
86775,-0.9340988,0.9340988,32.0,29.789497,-2.2105026,0,0,0.0,1.1390718
86776,-0.95895,0.95895,31.0,29.539055,-1.4609451,0,0,0.0,1.1389012
86777,-1.0433227,1.0433227,30.0,29.870152,-0.12984848,0,0,0.0,1.138587
86778,-1.0759012,1.0759012,30.0,31.675997,1.6759968,0,0,-0.0,1.1384705
86779,-1.2381531,1.2381531,32.0,30.992521,-1.0074787,1,-1,1.0074787,1.1383078
86780,-1.2020508,1.2020508,34.0,31.745546,-2.2544537,1,-1,2.2544537,1.1383078
86781,-1.1232697,1.1232697,33.0,30.569975,-2.430025,0,0,0.0,1.1384705
86782,-0.9781938,0.9781938,32.0,30.660652,-1.3393478,0,0,0.0,1.1383078
86783,-0.930945,0.930945,32.0,30.727272,-1.272728,0,0,0.0,1.13821
86784,-0.9636125,0.9636125,32.0,30.887964,-1.1120358,0,0,0.0,1.1381142
86785,-1.038481,1.038481,33.0,30.9808,-2.0191994,0,0,0.0,1.1380793
86786,-1.0746235,1.0746235,32.0,30.291618,-1.7083817,0,0,0.0,1.1380205
86787,-1.2413291,1.2413291,32.0,29.941244,-2.0587559,1,-1,2.0587559,1.1379372
86788,-1.208917,1.208917,32.0,30.204641,-1.7953587,1,-1,1.7953587,1.1379372
86789,-1.1218334,1.1218334,31.0,29.61724,-1.3827591,0,0,0.0,1.1379372
86790,-0.9941865,0.9941865,33.0,29.525175,-3.474825,0,0,0.0,1.1379372
86791,-0.9594068,0.9594068,33.0,28.600662,-4.399338,0,0,0.0,1.1377621
86792,-0.9949489,0.9949489,32.0,28.554707,-3.4452934,0,0,0.0,1.1377226
86793,-1.0163984,1.0163984,31.0,28.536047,-2.463953,0,0,0.0,1.1376976
86794,-1.0750681,1.0750681,31.0,27.987509,-3.0124912,0,0,0.0,1.1376182
86795,-1.2415681,1.2415681,31.0,26.422546,-4.5774536,1,-1,4.5774536,1.1375153
86796,-1.2117026,1.2117026,31.0,25.50929,-5.4907093,1,-1,5.4907093,1.1375153
86797,-1.1156682,1.1156682,32.0,25.357082,-6.6429176,0,0,0.0,1.1375153
86798,-0.99782056,0.99782056,33.0,25.078571,-7.9214287,0,0,0.0,1.1374427
86799,-0.94890565,0.94890565,33.0,25.717018,-7.282982,0,0,0.0,1.1373755
86800,-0.9729489,0.9729489,33.0,26.438738,-6.561262,0,0,0.0,1.1372529
86801,-1.0122507,1.0122507,32.0,26.642454,-5.357546,0,0,0.0,1.1372145
86802,-1.0620738,1.0620738,30.0,26.611458,-3.3885422,0,0,0.0,1.1369932
86803,-1.2314594,1.2314594,30.0,25.96376,-4.0362396,1,-1,4.0362396,1.1369346
86804,-1.2095613,1.2095613,30.0,26.276506,-3.7234936,1,-1,3.7234936,1.1369346
86805,-1.1131974,1.1131974,30.0,27.112345,-2.8876553,0,0,0.0,1.1369346
86806,-1.0028981,1.0028981,28.0,28.287146,0.2871456,0,0,-0.0,1.1369346
86807,-0.94304514,0.94304514,28.0,28.57013,0.5701294,0,0,-0.0,1.136685
86808,-0.96478426,0.96478426,29.0,28.569975,-0.4300251,0,0,0.0,1.136418
86809,-0.99905294,0.99905294,30.0,29.953274,-0.046726227,0,0,0.0,1.1362906
86810,-1.168794,1.168794,32.0,30.15565,-1.8443508,1,-1,1.8443508,1.1362448
86811,-1.3033994,1.3033994,33.0,32.498665,-0.50133514,1,-1,0.50133514,1.1362448
86812,-1.2625376,1.2625376,34.0,31.683931,-2.3160686,1,-1,2.3160686,1.1362448
86813,-1.1572974,1.1572974,34.0,31.612654,-2.3873463,1,-1,2.3873463,1.1362448
86814,-1.0865604,1.0865604,34.0,31.170578,-2.829422,0,0,0.0,1.1362906
86815,-1.1058029,1.1058029,33.0,32.252293,-0.74770737,0,0,0.0,1.1362448
86816,-1.0366869,1.0366869,33.0,31.776127,-1.2238731,0,0,0.0,1.1361578
86817,-1.1695629,1.1695629,33.0,32.47093,-0.5290718,1,-1,0.5290718,1.136045
86818,-1.2392228,1.2392228,33.0,32.47093,-0.5290718,1,-1,0.5290718,1.136045
86819,-1.3313202,1.3313202,31.0,32.900917,1.900917,1,-1,-1.900917,1.136045
86820,-1.284907,1.284907,30.0,32.179462,2.1794624,1,-1,-2.1794624,1.136045
86821,-1.1636298,1.1636298,30.0,32.130035,2.1300354,1,-1,-2.1300354,1.1361578
86822,-1.0804812,1.0804812,31.0,32.25028,1.2502785,0,0,-0.0,1.1362448
86823,-1.112261,1.112261,31.0,31.900087,0.90008736,0,0,-0.0,1.1362448
86824,-1.0291698,1.0291698,31.0,31.157562,0.15756226,0,0,-0.0,1.1362448
86825,-1.1603786,1.1603786,31.0,32.624172,1.6241722,1,-1,-1.6241722,1.1362448
86826,-1.2352502,1.2352502,30.0,36.590923,6.5909233,1,-1,-6.5909233,1.1362906
86827,-1.3126847,1.3126847,30.0,39.194717,9.194717,1,-1,-9.194717,1.136418
86828,-1.3021477,1.3021477,32.0,39.362377,7.362377,1,-1,-7.362377,1.136685
86829,-1.1669406,1.1669406,32.0,41.7573,9.757301,1,-1,-9.757301,1.1369346
86830,-1.0856409,1.0856409,32.0,42.416927,10.416927,0,0,-0.0,1.1369932
86831,-1.1243129,1.1243129,31.0,43.84728,12.847279,0,0,-0.0,1.1369932
86832,-1.042925,1.042925,31.0,44.74119,13.741192,0,0,-0.0,1.1369932
86833,-1.1682786,1.1682786,31.0,46.54343,15.54343,1,-1,-15.54343,1.1369932
86834,-1.2412136,1.2412136,31.0,49.169075,18.169075,1,-1,-18.169075,1.1372145
86835,-1.3295561,1.3295561,31.0,50.94745,19.947449,1,-1,-19.947449,1.1372529
86836,-1.3111639,1.3111639,31.0,53.19966,22.199661,1,-1,-22.199661,1.1373755
86837,-1.1710443,1.1710443,31.0,55.798656,24.798656,1,-1,-24.798656,1.1374427
86838,-1.0904188,1.0904188,31.0,58.346207,27.346207,0,0,-0.0,1.1375153
86839,-1.1253701,1.1253701,30.0,58.392227,28.392227,0,0,-0.0,1.1375153
86840,-1.0575609,1.0575609,30.0,58.276943,28.276943,0,0,-0.0,1.1375153
86841,-1.1729345,1.1729345,29.0,57.509315,28.509315,1,-1,-28.509315,1.1375153
86842,-1.2381891,1.2381891,29.0,59.061928,30.061928,1,-1,-30.061928,1.1376182
86843,-1.3144634,1.3144634,29.0,50.84766,21.84766,1,-1,-21.84766,1.1376976
86844,-1.284648,1.284648,29.0,53.976585,24.976585,1,-1,-24.976585,1.1377226
86845,-1.1462241,1.1462241,27.0,53.40048,26.400478,1,-1,-26.400478,1.1377621
86846,-1.1146425,1.1146425,26.0,51.461422,25.461422,0,0,-0.0,1.1379372
86847,-1.1343136,1.1343136,26.0,52.40709,26.40709,0,0,-0.0,1.1379372
86848,-1.0634086,1.0634086,26.0,49.456356,23.456356,0,0,-0.0,1.1379372
86849,-1.2027146,1.2027146,26.0,52.681194,26.681194,1,-1,-26.681194,1.1379372
86850,-1.2649232,1.2649232,27.0,49.918262,22.918262,1,-1,-22.918262,1.1380205
86851,-1.3344711,1.3344711,27.0,50.317417,23.317417,1,-1,-23.317417,1.1380793
86852,-1.2965966,1.2965966,27.0,49.419476,22.419476,1,-1,-22.419476,1.1381142
86853,-1.1319768,1.1319768,27.0,50.014954,23.014954,0,0,-0.0,1.13821
86854,-1.1157025,1.1157025,27.0,49.551186,22.551186,0,0,-0.0,1.13821
86855,-1.1329275,1.1329275,27.0,50.784595,23.784595,0,0,-0.0,1.13821
86856,-1.0510583,1.0510583,29.0,50.38544,21.38544,0,0,-0.0,1.13821
86857,-1.2018746,1.2018746,29.0,51.931076,22.931076,1,-1,-22.931076,1.13821
86858,-1.2632887,1.2632887,29.0,51.165466,22.165466,1,-1,-22.165466,1.1383078
86859,-1.3268317,1.3268317,30.0,51.58631,21.586311,1,-1,-21.586311,1.1384705
86860,-1.2915518,1.2915518,31.0,50.35662,19.35662,1,-1,-19.35662,1.138587
86861,-1.1246123,1.1246123,32.0,51.898228,19.898228,0,0,-0.0,1.1389012
86862,-1.164922,1.164922,33.0,53.42183,20.42183,1,-1,-20.42183,1.1389012
86863,-1.0708052,1.0708052,33.0,55.57742,22.57742,0,0,-0.0,1.1390718
86864,-1.1363587,1.1363587,32.0,54.440792,22.440792,0,0,-0.0,1.1390718
86865,-1.1756861,1.1756861,33.0,55.277115,22.277115,1,-1,-22.277115,1.1390718
86866,-0.8998705,0.8998705,34.0,58.42798,24.427979,0,0,-0.0,1.1392645
86867,-1.0452541,1.0452541,34.0,58.325554,24.325554,0,0,-0.0,1.1392645
86868,-1.201762,1.201762,34.0,57.86814,23.868141,1,-1,-23.868141,1.1392645
86869,-1.0982968,1.0982968,35.0,55.813538,20.813538,0,0,-0.0,1.139527
86870,-1.0119166,1.0119166,34.0,55.474457,21.474457,0,0,-0.0,1.139527
86871,-0.93577415,0.93577415,34.0,56.140038,22.140038,0,0,-0.0,1.139527
86872,-0.7292992,0.7292992,34.0,57.135967,23.135967,0,0,-0.0,1.139527
86873,-0.9446965,0.9446965,34.0,55.130127,21.130127,0,0,-0.0,1.139527
86874,-0.908745,0.908745,33.0,54.44532,21.44532,0,0,-0.0,1.139527
86875,-1.0385971,1.0385971,34.0,54.620277,20.620277,0,0,-0.0,1.139527
86876,-1.1900966,1.1900966,38.0,54.883507,16.883507,1,-1,-16.883507,1.139527
86877,-1.1195028,1.1195028,39.0,49.914078,10.914078,0,0,-0.0,1.1395965
86878,-1.0688257,1.0688257,40.0,49.502686,9.502686,0,0,-0.0,1.1395965
86879,-1.0277531,1.0277531,40.0,49.268307,9.268307,0,0,-0.0,1.1395965
86880,-0.61113775,0.61113775,39.0,46.442863,7.4428635,0,0,-0.0,1.1395965
86881,-0.68097883,0.68097883,40.0,46.667984,6.667984,0,0,-0.0,1.1395965
86882,-0.9200606,0.9200606,40.0,45.659637,5.6596375,0,0,-0.0,1.1395965
86883,-0.96488625,0.96488625,40.0,43.94319,3.9431915,0,0,-0.0,1.1395965
86884,-0.37229833,0.37229833,40.0,41.23909,1.23909,0,0,-0.0,1.1395965
86885,-0.05828463,0.05828463,40.0,40.240715,0.24071503,0,0,-0.0,1.1395965
86886,0.01711006,0.01711006,40.0,38.506264,-1.4937363,0,0,-0.0,1.1395965
86887,-0.15027112,0.15027112,40.0,37.266117,-2.733883,0,0,0.0,1.1395965
86888,-0.18772957,0.18772957,40.0,36.21,-3.790001,0,0,0.0,1.1395965
86889,-0.13028166,0.13028166,40.0,36.5226,-3.4774017,0,0,0.0,1.1395965
86890,-0.170418,0.170418,40.0,36.894928,-3.105072,0,0,0.0,1.1395965
86891,-0.12429628,0.12429628,40.0,36.159218,-3.8407822,0,0,0.0,1.1395965
86892,-0.09617497,0.09617497,40.0,36.299038,-3.700962,0,0,0.0,1.1395965
86893,-0.18522283,0.18522283,37.0,35.772026,-1.2279739,0,0,0.0,1.1395965
86894,-0.31968123,0.31968123,37.0,35.825195,-1.1748047,0,0,0.0,1.1395965
86895,-0.27511555,0.27511555,37.0,37.106472,0.106472015,0,0,-0.0,1.1395965
86896,-0.33735093,0.33735093,37.0,36.92785,-0.072151184,0,0,0.0,1.139527
86897,-0.19027595,0.19027595,37.0,36.347897,-0.6521034,0,0,0.0,1.139527
86898,-0.32200718,0.32200718,36.0,36.09036,0.090358734,0,0,-0.0,1.1392645
86899,-0.15827233,0.15827233,36.0,35.896477,-0.103523254,0,0,0.0,1.1392645
86900,-0.10548198,0.10548198,36.0,36.254112,0.25411224,0,0,-0.0,1.1392645
86901,-0.1958023,0.1958023,36.0,35.405373,-0.5946274,0,0,0.0,1.1392645
86902,-0.3291935,0.3291935,35.0,35.482433,0.48243332,0,0,-0.0,1.1392645
86903,-0.4633166,0.4633166,35.0,34.986477,-0.013523102,0,0,0.0,1.1390718
86904,-0.5323197,0.5323197,35.0,32.694405,-2.3055954,0,0,0.0,1.1389012
86905,-0.40483287,0.40483287,36.0,33.145744,-2.8542557,0,0,0.0,1.138587
86906,-0.5203857,0.5203857,36.0,33.44489,-2.555111,0,0,0.0,1.1384705
86907,-0.20312358,0.20312358,36.0,34.081947,-1.9180527,0,0,0.0,1.1384705
86908,-0.15934646,0.15934646,36.0,32.956486,-3.0435143,0,0,0.0,1.1384705
86909,-0.22504507,0.22504507,36.0,32.16662,-3.8333817,0,0,0.0,1.1384705
86910,-0.344985,0.344985,36.0,33.090416,-2.909584,0,0,0.0,1.1384705
86911,-0.5160536,0.5160536,36.0,29.761269,-6.2387314,0,0,0.0,1.1383078
86912,-0.57129264,0.57129264,36.0,30.565775,-5.434225,0,0,0.0,1.13821
86913,-0.4382731,0.4382731,37.0,29.188173,-7.8118267,0,0,0.0,1.1381142
86914,-0.59500176,0.59500176,37.0,31.640299,-5.359701,0,0,0.0,1.1380793
86915,-0.2321886,0.2321886,37.0,27.33619,-9.663811,0,0,0.0,1.1380793
86916,-0.16019303,0.16019303,37.0,25.169031,-11.830969,0,0,0.0,1.1380793
86917,-0.230908,0.230908,37.0,21.623808,-15.376192,0,0,0.0,1.1380793
86918,-0.34941635,0.34941635,37.0,20.082762,-16.917238,0,0,0.0,1.1380793
86919,-0.5308842,0.5308842,37.0,21.718206,-15.281794,0,0,0.0,1.1380205
86920,-0.6315399,0.6315399,36.0,22.502293,-13.497707,0,0,0.0,1.1379372
86921,-0.4848918,0.4848918,36.0,22.77416,-13.22584,0,0,0.0,1.1379372
86922,-0.6240458,0.6240458,37.0,22.54899,-14.45101,0,0,0.0,1.1379372
86923,-0.27378467,0.27378467,36.0,22.801285,-13.198715,0,0,0.0,1.1379372
86924,-0.17755921,0.17755921,36.0,22.564634,-13.435366,0,0,0.0,1.1379372
86925,-0.23610492,0.23610492,36.0,21.938599,-14.061401,0,0,0.0,1.1379372
86926,-0.35471094,0.35471094,36.0,23.826107,-12.173893,0,0,0.0,1.1379372
86927,-0.5281984,0.5281984,35.0,25.062843,-9.937157,0,0,0.0,1.1379372
86928,-0.6329989,0.6329989,35.0,24.046806,-10.953194,0,0,0.0,1.1379372
86929,-0.49129316,0.49129316,36.0,21.57765,-14.42235,0,0,0.0,1.1379372
86930,-0.6276766,0.6276766,37.0,22.224876,-14.775124,0,0,0.0,1.1379372
86931,-0.29945815,0.29945815,37.0,21.83711,-15.1628895,0,0,0.0,1.1379372
86932,-0.19388682,0.19388682,36.0,21.464525,-14.535475,0,0,0.0,1.1379372
86933,-0.259512,0.259512,37.0,21.204756,-15.795244,0,0,0.0,1.1379372
86934,-0.36796954,0.36796954,36.0,21.546902,-14.453098,0,0,0.0,1.1379372
86935,-0.53971756,0.53971756,36.0,22.138338,-13.861662,0,0,0.0,1.1377621
86936,-0.6445125,0.6445125,36.0,21.265326,-14.734674,0,0,0.0,1.1377621
86937,-0.5030235,0.5030235,36.0,21.692547,-14.307453,0,0,0.0,1.1377621
86938,-0.6363214,0.6363214,36.0,20.08261,-15.917391,0,0,0.0,1.1377621
86939,-0.29576606,0.29576606,36.0,18.849802,-17.150198,0,0,0.0,1.1377621
86940,-0.19676948,0.19676948,37.0,18.08344,-18.91656,0,0,0.0,1.1377621
86941,-0.26327574,0.26327574,37.0,19.258066,-17.741934,0,0,0.0,1.1377621
86942,-0.40728804,0.40728804,37.0,18.006765,-18.993235,0,0,0.0,1.1377621
86943,-0.59612876,0.59612876,36.0,17.848022,-18.151978,0,0,0.0,1.1377226
86944,-0.66487604,0.66487604,36.0,16.800314,-19.199686,0,0,0.0,1.1377226
86945,-0.4933914,0.4933914,37.0,16.974932,-20.025068,0,0,0.0,1.1377226
86946,-0.6210524,0.6210524,37.0,13.970748,-23.029251,0,0,0.0,1.1377226
86947,-0.29298353,0.29298353,37.0,12.022209,-24.97779,0,0,0.0,1.1377226
86948,-0.21217722,0.21217722,37.0,12.449815,-24.550186,0,0,0.0,1.1377226
86949,-0.27327618,0.27327618,36.0,10.989605,-25.010395,0,0,0.0,1.1377226
86950,-0.4117605,0.4117605,37.0,9.213911,-27.786089,0,0,0.0,1.1377226
86951,-0.5956225,0.5956225,36.0,12.037158,-23.962841,0,0,0.0,1.1377226
86952,-0.66494924,0.66494924,35.0,12.690242,-22.309757,0,0,0.0,1.1377226
86953,-0.49255893,0.49255893,36.0,11.981906,-24.018093,0,0,0.0,1.1376976
86954,-0.61771667,0.61771667,34.0,14.991022,-19.008978,0,0,0.0,1.1376976
86955,-0.29060248,0.29060248,33.0,13.651874,-19.348125,0,0,0.0,1.1376976
86956,-0.21241128,0.21241128,34.0,14.448829,-19.55117,0,0,0.0,1.1376976
86957,-0.2641642,0.2641642,34.0,14.5322075,-19.467793,0,0,0.0,1.1376976
86958,-0.4101751,0.4101751,34.0,16.095755,-17.904245,0,0,0.0,1.1376976
86959,-0.5876831,0.5876831,33.0,14.351964,-18.648037,0,0,0.0,1.1376976
86960,-0.64933646,0.64933646,33.0,13.889604,-19.110397,0,0,0.0,1.1376976
86961,-0.48965636,0.48965636,32.0,14.934999,-17.065,0,0,0.0,1.1376182
86962,-0.6154949,0.6154949,31.0,14.410376,-16.589624,0,0,0.0,1.1375153
86963,-0.29698902,0.29698902,30.0,14.422551,-15.577449,0,0,0.0,1.1375153
86964,-0.22244556,0.22244556,31.0,15.273987,-15.726013,0,0,0.0,1.1375153
86965,-0.26407185,0.26407185,29.0,15.058064,-13.941936,0,0,0.0,1.1375153
86966,-0.4002764,0.4002764,26.0,14.114002,-11.885998,0,0,0.0,1.1375153
86967,-0.60405165,0.60405165,23.0,13.347718,-9.652282,0,0,0.0,1.1375153
86968,-0.6361603,0.6361603,21.0,14.342973,-6.6570272,0,0,0.0,1.1375153
86969,-0.36454484,0.36454484,22.0,13.840669,-8.159331,0,0,0.0,1.1374427
86970,-0.53228694,0.53228694,23.0,14.3215065,-8.6784935,0,0,0.0,1.1373755
86971,-0.26460895,0.26460895,24.0,14.098345,-9.901655,0,0,0.0,1.1373755
86972,-0.22500391,0.22500391,23.0,14.159635,-8.840365,0,0,0.0,1.1373755
86973,-0.35783598,0.35783598,24.0,15.418428,-8.581572,0,0,0.0,1.1373755
86974,-0.2996433,0.2996433,24.0,15.285836,-8.714164,0,0,0.0,1.1373755
86975,-0.3515358,0.3515358,23.0,15.566951,-7.433049,0,0,0.0,1.1373755
86976,-0.8609407,0.8609407,24.0,15.646749,-8.353251,0,0,0.0,1.1373755
86977,-0.48417628,0.48417628,25.0,15.918988,-9.081012,0,0,0.0,1.1373755
86978,-0.51907486,0.51907486,25.0,15.594562,-9.405438,0,0,0.0,1.1373755
86979,-0.25510424,0.25510424,23.0,16.889994,-6.1100063,0,0,0.0,1.1373755
86980,-0.21554165,0.21554165,23.0,17.027288,-5.9727116,0,0,0.0,1.1373755
86981,-0.32150266,0.32150266,23.0,17.762236,-5.2377644,0,0,0.0,1.1373755
86982,-0.3007614,0.3007614,22.0,17.202587,-4.797413,0,0,0.0,1.1373755
86983,-0.35297546,0.35297546,22.0,16.695883,-5.304117,0,0,0.0,1.1373755
86984,-0.87471294,0.87471294,22.0,17.705952,-4.2940483,0,0,0.0,1.1373755
86985,-0.58867514,0.58867514,22.0,17.923805,-4.076195,0,0,0.0,1.1372529
86986,-0.5250824,0.5250824,22.0,18.393188,-3.6068115,0,0,0.0,1.1372529
86987,-0.24867532,0.24867532,22.0,18.235943,-3.7640572,0,0,0.0,1.1372529
86988,-0.5004758,0.5004758,21.0,18.259512,-2.740488,0,0,0.0,1.1372529
86989,-0.057701994,0.057701994,21.0,19.198368,-1.8016319,0,0,0.0,1.1372529
86990,-0.8253598,0.8253598,21.0,20.348516,-0.65148354,0,0,0.0,1.1372529
86991,-0.83857363,0.83857363,22.0,19.008413,-2.9915867,0,0,0.0,1.1372529
86992,-0.9195059,0.9195059,21.0,19.380854,-1.6191463,0,0,0.0,1.1372529
86993,-0.8692557,0.8692557,21.0,19.41115,-1.58885,0,0,0.0,1.1372529
86994,-0.7991418,0.7991418,21.0,20.174545,-0.8254547,0,0,0.0,1.1372529
86995,-0.94566983,0.94566983,21.0,19.859102,-1.1408978,0,0,0.0,1.1372529
86996,-0.8750612,0.8750612,21.0,22.357933,1.357933,0,0,-0.0,1.1372529
86997,-0.48064086,0.48064086,22.0,24.428617,2.4286175,0,0,-0.0,1.1372529
86998,-0.5984737,0.5984737,22.0,24.547884,2.547884,0,0,-0.0,1.1372529
86999,-0.59223115,0.59223115,21.0,24.87148,3.871481,0,0,-0.0,1.1372529
87000,-0.71362925,0.71362925,21.0,25.971697,4.971697,0,0,-0.0,1.1372529
87001,-0.5432826,0.5432826,22.0,25.605637,3.6056366,0,0,-0.0,1.1372529
87002,-0.6031569,0.6031569,23.0,25.679901,2.6799011,0,0,-0.0,1.1372529
87003,-0.68834937,0.68834937,23.0,25.048317,2.048317,0,0,-0.0,1.1372529
87004,-0.6256979,0.6256979,24.0,24.518847,0.5188465,0,0,-0.0,1.1372529
87005,-0.54106885,0.54106885,24.0,24.629574,0.6295738,0,0,-0.0,1.1372529
87006,-0.47771433,0.47771433,24.0,23.67495,-0.32505035,0,0,0.0,1.1372529
87007,-0.76093423,0.76093423,25.0,24.343904,-0.6560955,0,0,0.0,1.1372529
87008,-0.724545,0.724545,25.0,24.093214,-0.90678596,0,0,0.0,1.1372529
87009,-0.5720059,0.5720059,25.0,24.48492,-0.5150795,0,0,0.0,1.1372529
87010,-0.6490318,0.6490318,24.0,23.65112,-0.34888077,0,0,0.0,1.1372529
87011,-0.69503754,0.69503754,25.0,23.836493,-1.1635075,0,0,0.0,1.1372529
87012,-0.61344415,0.61344415,25.0,23.31468,-1.6853199,0,0,0.0,1.1372529
87013,-0.5395624,0.5395624,25.0,23.332384,-1.6676159,0,0,0.0,1.1372529
87014,-0.46745917,0.46745917,25.0,23.646765,-1.3532352,0,0,0.0,1.1372529
87015,-0.7424696,0.7424696,25.0,23.247114,-1.7528858,0,0,0.0,1.1372529
87016,-0.7026364,0.7026364,25.0,24.013876,-0.98612404,0,0,0.0,1.1372529
87017,-0.55979574,0.55979574,24.0,23.332384,-0.6676159,0,0,0.0,1.1372529
87018,-0.6405912,0.6405912,24.0,23.782566,-0.21743393,0,0,0.0,1.1372529
87019,-0.69549674,0.69549674,24.0,24.149008,0.1490078,0,0,-0.0,1.1372529
87020,-0.6528434,0.6528434,24.0,24.216955,0.21695518,0,0,-0.0,1.1372529
87021,-0.5578949,0.5578949,24.0,24.715084,0.7150841,0,0,-0.0,1.1372529
87022,-0.47019604,0.47019604,24.0,24.446783,0.44678307,0,0,-0.0,1.1372529
87023,-0.7546858,0.7546858,25.0,24.550621,-0.44937897,0,0,0.0,1.1372529
87024,-0.8044204,0.8044204,25.0,24.4375,-0.5625,0,0,0.0,1.1372529
87025,-0.59259814,0.59259814,25.0,24.491621,-0.508379,0,0,0.0,1.1372529
87026,-0.6452157,0.6452157,25.0,24.560143,-0.43985748,0,0,0.0,1.1372529
87027,-0.7091806,0.7091806,25.0,24.33888,-0.66111946,0,0,0.0,1.1372529
87028,-0.6568224,0.6568224,25.0,24.450182,-0.54981804,0,0,0.0,1.1372529
87029,-0.5630371,0.5630371,26.0,23.828215,-2.1717854,0,0,0.0,1.1372529
87030,-0.4791091,0.4791091,26.0,24.191738,-1.8082619,0,0,0.0,1.1372529
87031,-0.7470034,0.7470034,26.0,24.139103,-1.8608971,0,0,0.0,1.1372529
87032,-0.774497,0.774497,27.0,24.73791,-2.2620907,0,0,0.0,1.1372529
87033,-0.5853122,0.5853122,26.0,24.414532,-1.5854683,0,0,0.0,1.1372529
87034,-0.6434949,0.6434949,26.0,24.320889,-1.6791115,0,0,0.0,1.1372529
87035,-0.704243,0.704243,27.0,24.539759,-2.4602413,0,0,0.0,1.1372529
87036,-0.65469533,0.65469533,27.0,24.329979,-2.670021,0,0,0.0,1.1372529
87037,-0.5795202,0.5795202,27.0,24.391947,-2.6080532,0,0,0.0,1.1372529
87038,-0.4988545,0.4988545,27.0,24.32127,-2.67873,0,0,0.0,1.1372529
87039,-0.74202263,0.74202263,27.0,24.009045,-2.9909554,0,0,0.0,1.1372529
87040,-0.79530126,0.79530126,27.0,24.204084,-2.7959156,0,0,0.0,1.1372529
87041,-0.5871922,0.5871922,26.0,24.363955,-1.6360455,0,0,0.0,1.1372529
87042,-0.5938589,0.5938589,26.0,24.033878,-1.9661217,0,0,0.0,1.1372529
87043,-0.71090925,0.71090925,26.0,24.33443,-1.6655693,0,0,0.0,1.1372529
87044,-0.68625194,0.68625194,26.0,24.684603,-1.3153973,0,0,0.0,1.1372529
87045,-0.6128549,0.6128549,26.0,24.813992,-1.1860085,0,0,0.0,1.1372529
87046,-0.53509593,0.53509593,26.0,25.048222,-0.9517784,0,0,0.0,1.1372529
87047,-0.779599,0.779599,26.0,25.306664,-0.6933365,0,0,0.0,1.1372529
87048,-0.7703404,0.7703404,26.0,25.307764,-0.69223595,0,0,0.0,1.1372529
87049,-0.5784543,0.5784543,26.0,25.318531,-0.68146896,0,0,0.0,1.1372529
87050,-0.59225374,0.59225374,27.0,25.600277,-1.399723,0,0,0.0,1.1372529
87051,-0.70325536,0.70325536,26.0,25.254555,-0.74544525,0,0,0.0,1.1372529
87052,-0.67625934,0.67625934,26.0,25.172682,-0.8273182,0,0,0.0,1.1372529
87053,-0.6160348,0.6160348,26.0,25.174023,-0.8259773,0,0,0.0,1.1372529
