date,open,high,low,close,amount,end_time,volume,count,buy_amount,buy_volume,null,symbol
2020-01-05 15:55:00,7460.56,7469.64,7460.0,7468.42,154.641782,1578239999999.0,1154334.94635208,1156.0,80.401523,600156.27178833,0.0,BTCUSDT
2020-01-05 16:00:00,7467.91,7481.96,7459.28,7473.73,244.085485,1578240299999.0,1823620.82716986,2390.0,119.705347,894479.52578068,0.0,BTCUSDT
2020-01-05 16:05:00,7474.77,7474.83,7455.48,7463.31,158.97561,1578240599999.0,1186594.81173,1346.0,89.067531,664809.1286612,0.0,BTCUSDT
2020-01-05 16:10:00,7462.73,7465.98,7456.23,7460.2,117.130973,1578240899999.0,874030.08657701,988.0,57.633567,430087.87793527,0.0,BTCUSDT
2020-01-05 16:15:00,7461.5,7471.99,7460.22,7466.72,90.753596,1578241199999.0,677643.80991262,1000.0,56.198337,419637.28323073,0.0,BTCUSDT
2020-01-05 16:20:00,7466.72,7473.44,7462.49,7471.31,150.909341,1578241499999.0,1127117.14123012,1213.0,85.757301,640518.16893199,0.0,BTCUSDT
2020-01-05 16:25:00,7471.37,7475.96,7468.21,7473.36,158.770542,1578241799999.0,1186462.25306161,1412.0,95.530243,713889.04032314,0.0,BTCUSDT
2020-01-05 16:30:00,7474.1,7484.0,7462.02,7467.0,237.117984,1578242099999.0,1772151.12691265,2230.0,123.136776,920311.75342383,0.0,BTCUSDT
2020-01-05 16:35:00,7467.2,7479.44,7467.14,7470.01,181.218022,1578242399999.0,1354488.3516224,1244.0,59.463004,444425.44391326,0.0,BTCUSDT
2020-01-05 16:40:00,7470.05,7472.17,7462.32,7462.44,87.46996,1578242699999.0,653287.62740782,756.0,34.181644,255296.97003219,0.0,BTCUSDT
2020-01-05 16:45:00,7462.35,7471.88,7462.0,7464.49,88.911422,1578242999999.0,663970.79407878,783.0,38.989516,291176.626888,0.0,BTCUSDT
2020-01-05 16:50:00,7464.1,7465.15,7455.0,7455.01,141.182027,1578243299999.0,1053158.39033487,1181.0,58.101306,433424.05760315,0.0,BTCUSDT
2020-01-05 16:55:00,7455.02,7464.17,7450.0,7461.38,107.837547,1578243599999.0,803957.66868843,1131.0,60.065563,447801.071901,0.0,BTCUSDT
2020-01-05 17:00:00,7461.26,7461.27,7445.15,7447.67,124.851939,1578243899999.0,930519.27101875,983.0,42.421908,316154.0919895,0.0,BTCUSDT
2020-01-05 17:05:00,7447.82,7456.75,7447.82,7456.63,76.158796,1578244199999.0,567601.71737613,1020.0,53.841643,401270.60855271,0.0,BTCUSDT
2020-01-05 17:10:00,7456.63,7459.72,7452.83,7458.09,102.764242,1578244499999.0,766295.63229596,1377.0,66.499351,495872.0654397,0.0,BTCUSDT
2020-01-05 17:15:00,7458.08,7462.99,7454.77,7462.43,84.974705,1578244799999.0,633720.20348192,1012.0,49.589864,369849.47804971,0.0,BTCUSDT
2020-01-05 17:20:00,7462.67,7470.0,7461.75,7464.14,76.949477,1578245099999.0,574432.28941059,932.0,43.217524,322629.97586491,0.0,BTCUSDT
2020-01-05 17:25:00,7463.98,7470.0,7463.71,7466.6,89.28761,1578245399999.0,666763.55934982,922.0,30.972187,231280.77611447,0.0,BTCUSDT
2020-01-05 17:30:00,7466.63,7468.73,7458.24,7459.86,75.005558,1578245699999.0,559861.0987975,913.0,31.031896,231635.44422054,0.0,BTCUSDT
2020-01-05 17:35:00,7459.86,7467.3,7459.35,7467.3,44.037229,1578245999999.0,328668.12754339,656.0,28.184077,210355.48282215,0.0,BTCUSDT
2020-01-05 17:40:00,7466.97,7470.76,7461.51,7462.06,65.332994,1578246299999.0,487857.62420581,695.0,29.799808,222511.40117809,0.0,BTCUSDT
2020-01-05 17:45:00,7462.09,7469.42,7462.09,7467.92,58.281014,1578246599999.0,435161.62531904,745.0,22.940588,171289.52912568,0.0,BTCUSDT
2020-01-05 17:50:00,7467.5,7467.95,7459.0,7463.83,59.211357,1578246899999.0,441892.34551952,773.0,38.426598,286769.75850858,0.0,BTCUSDT
2020-01-05 17:55:00,7463.97,7465.81,7460.01,7464.65,47.420955,1578247199999.0,353906.64803137,602.0,26.213489,195636.89746862,0.0,BTCUSDT
2020-01-05 18:00:00,7464.62,7468.87,7454.9,7455.67,89.925677,1578247499999.0,670976.18105093,1040.0,30.931836,230774.00220815,0.0,BTCUSDT
2020-01-05 18:05:00,7455.69,7459.13,7454.9,7457.99,42.020958,1578247799999.0,313334.89261374,675.0,19.984605,149026.39690713,0.0,BTCUSDT
2020-01-05 18:10:00,7458.0,7458.0,7452.51,7454.57,38.989276,1578248099999.0,290641.54461213,558.0,18.436376,137439.01319557,0.0,BTCUSDT
2020-01-05 18:15:00,7453.82,7455.0,7440.07,7445.2,136.424582,1578248399999.0,1015964.27142025,1369.0,55.171354,410824.70980711,0.0,BTCUSDT
2020-01-05 18:20:00,7446.06,7457.96,7443.75,7453.13,96.79255,1578248699999.0,721357.71483946,1261.0,57.43164,428005.89420699,0.0,BTCUSDT
2020-01-05 18:25:00,7451.51,7452.64,7439.37,7439.37,79.176366,1578248999999.0,589615.33658916,709.0,31.597227,235326.51745657,0.0,BTCUSDT
2020-01-05 18:30:00,7439.42,7446.76,7437.47,7438.58,96.524866,1578249299999.0,718440.63458543,1092.0,50.761623,377838.61078987,0.0,BTCUSDT
2020-01-05 18:35:00,7438.41,7438.41,7421.77,7427.41,302.450203,1578249599999.0,2247119.7343712,2156.0,139.614493,1037238.82000267,0.0,BTCUSDT
2020-01-05 18:40:00,7428.22,7436.23,7425.79,7435.13,108.323548,1578249899999.0,804942.47042139,1179.0,62.993864,468134.19307702,0.0,BTCUSDT
2020-01-05 18:45:00,7435.12,7442.34,7435.04,7438.45,97.656544,1578250199999.0,726477.49467255,981.0,58.122667,432367.00216307,0.0,BTCUSDT
2020-01-05 18:50:00,7438.44,7439.54,7430.91,7432.84,73.718232,1578250499999.0,548066.6044778,755.0,27.621196,205344.26878406,0.0,BTCUSDT
2020-01-05 18:55:00,7432.8,7441.43,7430.0,7438.72,64.757442,1578250799999.0,481583.34029132,716.0,42.200945,313861.04737455,0.0,BTCUSDT
2020-01-05 19:00:00,7439.02,7439.49,7428.08,7431.67,78.744782,1578251099999.0,585330.71584413,872.0,30.941217,230007.04805814,0.0,BTCUSDT
2020-01-05 19:05:00,7431.7,7438.55,7427.1,7434.55,98.074858,1578251399999.0,728939.48143652,716.0,50.63092,376243.98903093,0.0,BTCUSDT
2020-01-05 19:10:00,7434.54,7444.64,7432.91,7444.34,151.185998,1578251699999.0,1124870.91944134,1194.0,84.134838,626062.27734792,0.0,BTCUSDT
2020-01-05 19:15:00,7443.8,7445.81,7436.74,7436.74,104.265221,1578251999999.0,776018.57128803,1120.0,60.129893,447563.39653232,0.0,BTCUSDT
2020-01-05 19:20:00,7437.47,7442.88,7437.47,7442.0,54.289545,1578252299999.0,403935.66154003,814.0,27.292933,203076.26675576,0.0,BTCUSDT
2020-01-05 19:25:00,7442.09,7449.69,7441.4,7449.0,69.713672,1578252599999.0,519113.57511792,753.0,45.157825,336291.08850711,0.0,BTCUSDT
2020-01-05 19:30:00,7449.01,7449.01,7439.36,7440.87,70.449624,1578252899999.0,524401.16019128,621.0,37.619279,280028.96067014,0.0,BTCUSDT
2020-01-05 19:35:00,7441.36,7445.0,7436.48,7444.0,71.976531,1578253199999.0,535592.15370737,925.0,27.765138,206606.8862889,0.0,BTCUSDT
2020-01-05 19:40:00,7444.0,7448.0,7440.2,7446.6,43.351468,1578253499999.0,322764.9905638,641.0,27.042913,201345.53556713,0.0,BTCUSDT
2020-01-05 19:45:00,7446.6,7448.0,7438.87,7439.49,51.107062,1578253799999.0,380485.55398083,779.0,19.553563,145590.9538047,0.0,BTCUSDT
2020-01-05 19:50:00,7439.47,7444.86,7434.77,7438.55,94.56655,1578254099999.0,703530.20507905,777.0,28.006527,208423.98621799,0.0,BTCUSDT
2020-01-05 19:55:00,7438.28,7448.99,7437.22,7444.14,64.650669,1578254399999.0,481245.45951448,814.0,33.556753,249807.266428,0.0,BTCUSDT
2020-01-05 20:00:00,7444.71,7445.0,7431.0,7434.95,63.046982,1578254699999.0,468778.42134207,917.0,41.237177,306632.15875678,0.0,BTCUSDT
2020-01-05 20:05:00,7435.28,7440.71,7434.88,7438.99,73.533695,1578254999999.0,546874.30772274,832.0,49.142732,365489.27240065,0.0,BTCUSDT
2020-01-05 20:10:00,7438.99,7441.72,7438.69,7440.82,39.394718,1578255299999.0,293123.36976956,459.0,26.709478,198736.68603541,0.0,BTCUSDT
2020-01-05 20:15:00,7440.91,7440.92,7431.0,7433.49,55.900106,1578255599999.0,415653.2634673,536.0,12.450743,92583.94150943,0.0,BTCUSDT
2020-01-05 20:20:00,7432.95,7439.73,7432.95,7436.17,54.412995,1578255899999.0,404598.19697484,494.0,37.199125,276594.64344547,0.0,BTCUSDT
2020-01-05 20:25:00,7436.17,7437.19,7428.34,7430.82,97.283981,1578256199999.0,723139.74910365,670.0,18.962345,140979.68695466,0.0,BTCUSDT
2020-01-05 20:30:00,7430.69,7436.0,7426.0,7433.43,68.159792,1578256499999.0,506487.07753982,784.0,37.514376,278778.58532879,0.0,BTCUSDT
2020-01-05 20:35:00,7433.2,7437.94,7432.9,7435.46,59.915237,1578256799999.0,445437.05537534,561.0,32.016189,238031.97322123,0.0,BTCUSDT
2020-01-05 20:40:00,7435.42,7438.5,7431.22,7434.47,45.569192,1578257099999.0,338822.92957005,559.0,24.748952,184030.144201,0.0,BTCUSDT
2020-01-05 20:45:00,7434.33,7439.0,7432.76,7438.42,32.9736,1578257399999.0,245184.3830018,390.0,18.648122,138668.67204261,0.0,BTCUSDT
2020-01-05 20:50:00,7438.42,7439.98,7434.66,7435.74,39.120777,1578257699999.0,290984.06933307,549.0,15.560011,115745.19820179,0.0,BTCUSDT
2020-01-05 20:55:00,7435.64,7436.44,7430.3,7431.6,58.460348,1578257999999.0,434550.14163527,684.0,24.193352,179834.91190405,0.0,BTCUSDT
2020-01-05 21:00:00,7431.01,7431.53,7406.55,7418.38,339.088343,1578258299999.0,2514841.93083533,2541.0,138.208094,1025055.41052206,0.0,BTCUSDT
2020-01-05 21:05:00,7418.07,7426.14,7414.77,7423.26,124.614122,1578258599999.0,924649.16588651,860.0,56.168282,416805.05818697,0.0,BTCUSDT
2020-01-05 21:10:00,7423.05,7425.16,7412.02,7415.11,67.694427,1578258899999.0,502190.06183991,638.0,31.942354,236980.14188702,0.0,BTCUSDT
2020-01-05 21:15:00,7414.58,7420.42,7411.17,7411.42,45.855565,1578259199999.0,340001.80815199,615.0,22.062826,163593.01731802,0.0,BTCUSDT
2020-01-05 21:20:00,7411.24,7418.73,7407.17,7418.73,115.052109,1578259499999.0,852844.74134744,890.0,44.935044,333106.78239469,0.0,BTCUSDT
2020-01-05 21:25:00,7418.37,7418.43,7408.61,7409.32,63.05649,1578259799999.0,467427.94113478,572.0,20.673615,153246.41043605,0.0,BTCUSDT
2020-01-05 21:30:00,7409.31,7409.92,7361.01,7394.04,739.735184,1578260099999.0,5463929.06196126,5821.0,284.143121,2098486.9640202,0.0,BTCUSDT
2020-01-05 21:35:00,7394.29,7397.18,7382.63,7388.81,162.773984,1578260399999.0,1203060.41533718,1362.0,95.280835,704288.06075776,0.0,BTCUSDT
2020-01-05 21:40:00,7388.53,7388.86,7380.03,7387.96,81.136071,1578260699999.0,599237.0154135,862.0,45.893472,338970.14496393,0.0,BTCUSDT
2020-01-05 21:45:00,7387.9,7395.3,7386.62,7392.66,167.99014,1578260999999.0,1241694.0123771,968.0,72.357598,534748.1027857,0.0,BTCUSDT
2020-01-05 21:50:00,7393.62,7393.67,7370.0,7372.26,126.521817,1578261299999.0,934262.63191422,1083.0,40.237242,297162.9359308,0.0,BTCUSDT
2020-01-05 21:55:00,7371.03,7388.37,7367.62,7368.52,191.676106,1578261599999.0,1414068.64755534,1553.0,85.231548,628913.26995871,0.0,BTCUSDT
2020-01-05 22:00:00,7367.62,7380.39,7362.54,7379.94,205.550669,1578261899999.0,1515354.92519831,1660.0,111.033508,818690.91314685,0.0,BTCUSDT
2020-01-05 22:05:00,7379.11,7383.47,7377.0,7382.62,80.771083,1578262199999.0,596135.76463937,827.0,43.671519,322325.391453,0.0,BTCUSDT
2020-01-05 22:10:00,7382.7,7385.65,7380.83,7384.94,72.762276,1578262499999.0,537183.27114177,726.0,44.495867,328509.62278898,0.0,BTCUSDT
2020-01-05 22:15:00,7384.94,7385.39,7362.57,7367.84,128.970618,1578262799999.0,950887.77292775,1315.0,63.298428,466697.43198138,0.0,BTCUSDT
2020-01-05 22:20:00,7368.09,7368.09,7318.0,7346.01,873.328474,1578263099999.0,6410195.52867192,5903.0,273.873974,2010511.13234683,0.0,BTCUSDT
2020-01-05 22:25:00,7347.47,7347.84,7327.69,7337.89,211.564698,1578263399999.0,1552225.44439672,1903.0,100.339624,736223.20419787,0.0,BTCUSDT
2020-01-05 22:30:00,7338.9,7349.89,7332.5,7338.26,136.063851,1578263699999.0,998796.28419995,1600.0,84.922546,623436.49505252,0.0,BTCUSDT
2020-01-05 22:35:00,7338.65,7340.77,7326.2,7340.0,115.402791,1578263999999.0,846619.40626096,1020.0,36.19089,265588.69352929,0.0,BTCUSDT
2020-01-05 22:40:00,7340.0,7351.86,7339.5,7351.4,98.138792,1578264299999.0,721111.2489048,928.0,62.219582,457193.98181955,0.0,BTCUSDT
2020-01-05 22:45:00,7351.15,7358.53,7340.82,7358.28,124.104958,1578264599999.0,911998.42039298,1070.0,72.575585,533401.14670975,0.0,BTCUSDT
2020-01-05 22:50:00,7357.97,7363.55,7349.86,7355.97,150.296164,1578264899999.0,1105462.97088043,1134.0,78.93434,580530.66311334,0.0,BTCUSDT
2020-01-05 22:55:00,7355.98,7355.98,7350.47,7355.73,52.631663,1578265199999.0,387034.53960692,681.0,34.627682,254645.91504159,0.0,BTCUSDT
2020-01-05 23:00:00,7355.73,7360.06,7348.32,7358.42,77.65649,1578265499999.0,570994.30272638,909.0,42.759742,314431.5562849,0.0,BTCUSDT
2020-01-05 23:05:00,7358.75,7359.12,7350.45,7351.16,82.471269,1578265799999.0,606515.96840805,907.0,46.63256,342959.51347004,0.0,BTCUSDT
2020-01-05 23:10:00,7351.71,7352.62,7325.21,7340.01,265.212235,1578266099999.0,1945683.26390211,2211.0,68.061459,499315.28549069,0.0,BTCUSDT
2020-01-05 23:15:00,7340.01,7350.85,7321.0,7349.87,222.188469,1578266399999.0,1629099.75810736,1857.0,101.848877,746906.36768631,0.0,BTCUSDT
2020-01-05 23:20:00,7350.78,7354.73,7345.0,7346.73,108.213125,1578266699999.0,795263.58045001,1015.0,60.510145,444729.99257078,0.0,BTCUSDT
2020-01-05 23:25:00,7345.96,7354.73,7345.95,7349.19,88.020158,1578266999999.0,647031.61217381,830.0,51.605985,379366.56081684,0.0,BTCUSDT
2020-01-05 23:30:00,7349.19,7363.35,7349.19,7362.65,102.140147,1578267299999.0,751751.00134412,752.0,55.936255,411671.94522954,0.0,BTCUSDT
2020-01-05 23:35:00,7362.65,7362.66,7351.09,7356.73,99.249518,1578267599999.0,730326.94137029,811.0,42.07598,309616.71073512,0.0,BTCUSDT
2020-01-05 23:40:00,7356.28,7362.5,7350.13,7356.54,76.172343,1578267899999.0,560365.9093652,752.0,43.470267,319790.25105768,0.0,BTCUSDT
2020-01-05 23:45:00,7355.8,7356.61,7345.0,7345.11,128.816806,1578268199999.0,946760.06445773,844.0,48.666715,357665.32907877,0.0,BTCUSDT
2020-01-05 23:50:00,7345.85,7351.0,7342.97,7350.82,70.666443,1578268499999.0,519201.49302493,714.0,39.172487,287819.71797892,0.0,BTCUSDT
2020-01-05 23:55:00,7350.15,7362.95,7347.5,7358.75,67.610717,1578268799999.0,497366.74899086,715.0,35.735504,262849.85798358,0.0,BTCUSDT
2020-01-06 00:00:00,7357.64,7359.38,7346.76,7358.28,162.294247,1578269099999.0,1193129.22050156,977.0,108.542555,797907.48423463,0.0,BTCUSDT
2020-01-06 00:05:00,7359.08,7361.58,7353.54,7359.08,90.404589,1578269399999.0,665183.63328716,838.0,39.580373,291221.10694438,0.0,BTCUSDT
2020-01-06 00:10:00,7359.14,7373.96,7357.18,7368.35,182.280259,1578269699999.0,1342738.23819102,1032.0,111.279413,819651.12401937,0.0,BTCUSDT
2020-01-06 00:15:00,7367.29,7369.44,7352.41,7358.15,109.457974,1578269999999.0,805816.98966147,955.0,62.439351,459740.14287402,0.0,BTCUSDT
2020-01-06 00:20:00,7359.31,7370.0,7352.55,7362.2,130.494767,1578270299999.0,960895.79654079,825.0,58.849877,433266.78275052,0.0,BTCUSDT
2020-01-06 00:25:00,7363.27,7367.97,7352.68,7358.99,110.801739,1578270599999.0,815252.92339179,971.0,67.794863,498803.68411446,0.0,BTCUSDT
2020-01-06 00:30:00,7358.76,7362.71,7350.09,7361.39,59.787698,1578270899999.0,439730.6663151,624.0,29.377309,216086.64020688,0.0,BTCUSDT
2020-01-06 00:35:00,7360.88,7369.99,7359.96,7366.45,93.23045,1578271199999.0,686606.99790406,681.0,47.181622,347458.80383655,0.0,BTCUSDT
2020-01-06 00:40:00,7366.43,7371.74,7365.0,7368.2,70.947989,1578271499999.0,522820.43311884,645.0,28.277956,208375.01127987,0.0,BTCUSDT
2020-01-06 00:45:00,7368.2,7373.0,7362.02,7365.44,124.865733,1578271799999.0,919928.91257195,764.0,45.508246,335368.05141887,0.0,BTCUSDT
2020-01-06 00:50:00,7366.12,7381.68,7365.72,7376.51,125.141793,1578272099999.0,922893.5877172,959.0,77.129413,568798.24580166,0.0,BTCUSDT
2020-01-06 00:55:00,7377.42,7384.72,7373.46,7378.75,99.160549,1578272399999.0,731653.07599642,1128.0,36.222997,267280.6629505,0.0,BTCUSDT
2020-01-06 01:00:00,7378.97,7392.83,7373.49,7380.76,223.878557,1578272699999.0,1652516.24008779,1449.0,119.040262,878513.25314667,0.0,BTCUSDT
2020-01-06 01:05:00,7380.76,7387.11,7372.08,7374.2,140.099708,1578272999999.0,1033696.70087014,1433.0,72.07699,531834.58938913,0.0,BTCUSDT
2020-01-06 01:10:00,7374.2,7379.37,7368.55,7374.45,71.260037,1578273299999.0,525480.4944258,866.0,33.580502,247656.13118822,0.0,BTCUSDT
2020-01-06 01:15:00,7374.92,7379.66,7370.0,7377.0,57.316934,1578273599999.0,422683.24341858,743.0,32.333977,238452.20369302,0.0,BTCUSDT
2020-01-06 01:20:00,7376.99,7387.19,7371.0,7386.0,76.828102,1578273899999.0,567024.3959088,735.0,41.594709,306995.2185988,0.0,BTCUSDT
2020-01-06 01:25:00,7386.0,7389.47,7369.18,7378.28,100.516306,1578274199999.0,741603.5208397,974.0,47.986102,354047.66563572,0.0,BTCUSDT
2020-01-06 01:30:00,7376.58,7387.0,7371.26,7387.0,62.538461,1578274499999.0,461347.13189516,719.0,38.090441,281001.5752298,0.0,BTCUSDT
2020-01-06 01:35:00,7386.96,7390.0,7378.94,7379.99,87.339614,1578274799999.0,645035.89834937,843.0,29.489983,217795.15929374,0.0,BTCUSDT
2020-01-06 01:40:00,7379.99,7390.7,7379.73,7387.6,82.466642,1578275099999.0,609042.00043154,971.0,40.556132,299522.81902831,0.0,BTCUSDT
2020-01-06 01:45:00,7387.6,7395.15,7386.39,7395.15,182.973685,1578275399999.0,1352440.39975535,1304.0,117.724701,870146.87322961,0.0,BTCUSDT
2020-01-06 01:50:00,7395.15,7407.99,7395.0,7398.69,303.660948,1578275699999.0,2247340.00695978,1793.0,211.463953,1565011.96712377,0.0,BTCUSDT
2020-01-06 01:55:00,7398.56,7426.82,7397.35,7423.5,241.348547,1578275999999.0,1789856.4556566,2269.0,133.285812,988181.9014818,0.0,BTCUSDT
2020-01-06 02:00:00,7423.06,7481.41,7421.64,7479.05,657.978065,1578276299999.0,4899745.11914363,4851.0,459.727831,3424091.79498172,0.0,BTCUSDT
2020-01-06 02:05:00,7479.14,7536.0,7458.0,7514.67,1577.991107,1578276599999.0,11835054.14851906,9220.0,927.221139,6952609.47691173,0.0,BTCUSDT
2020-01-06 02:10:00,7514.66,7525.82,7480.0,7480.5,627.606057,1578276899999.0,4708086.35201188,4510.0,286.79658,2152279.56808678,0.0,BTCUSDT
2020-01-06 02:15:00,7480.13,7503.51,7480.11,7493.51,261.48463,1578277199999.0,1958929.69502745,2026.0,131.710128,986908.1994722,0.0,BTCUSDT
2020-01-06 02:20:00,7493.71,7513.74,7490.89,7512.02,267.595755,1578277499999.0,2008077.66460326,2094.0,148.753757,1116250.96339433,0.0,BTCUSDT
2020-01-06 02:25:00,7512.8,7516.42,7495.0,7512.88,254.892694,1578277799999.0,1913504.23773947,1725.0,117.57639,882547.31646554,0.0,BTCUSDT
2020-01-06 02:30:00,7513.11,7516.55,7492.0,7492.5,221.216168,1578278099999.0,1659497.15532013,1470.0,101.293735,759915.65544322,0.0,BTCUSDT
2020-01-06 02:35:00,7492.21,7505.05,7490.66,7504.65,175.523413,1578278399999.0,1315837.44290407,1399.0,87.920265,659128.88351098,0.0,BTCUSDT
2020-01-06 02:40:00,7505.05,7506.42,7495.0,7497.81,123.333383,1578278699999.0,925035.12516185,1103.0,71.225901,534229.4064516,0.0,BTCUSDT
2020-01-06 02:45:00,7498.04,7514.98,7496.26,7509.67,214.176048,1578278999999.0,1608314.81515101,1672.0,122.422012,919264.02475469,0.0,BTCUSDT
2020-01-06 02:50:00,7510.42,7523.49,7507.0,7519.74,464.347457,1578279299999.0,3489132.60904801,1650.0,402.427667,3023878.79741997,0.0,BTCUSDT
2020-01-06 02:55:00,7519.73,7562.0,7517.66,7551.44,973.112195,1578279599999.0,7342494.74227255,6536.0,545.103223,4113305.58582022,0.0,BTCUSDT
2020-01-06 03:00:00,7551.47,7580.0,7530.0,7555.24,1268.971968,1578279899999.0,9591921.69630257,6652.0,511.887209,3870522.09694919,0.0,BTCUSDT
2020-01-06 03:05:00,7555.71,7557.7,7516.02,7525.33,770.400246,1578280199999.0,5804287.85877774,4077.0,288.59548,2173814.26626068,0.0,BTCUSDT
2020-01-06 03:10:00,7525.36,7541.85,7486.85,7533.13,1037.826031,1578280499999.0,7799067.70414447,5898.0,497.606831,3740205.34981491,0.0,BTCUSDT
2020-01-06 03:15:00,7533.53,7539.18,7521.46,7537.05,410.47285,1578280799999.0,3090925.18930477,2225.0,226.785886,1707724.73914898,0.0,BTCUSDT
2020-01-06 03:20:00,7536.9,7536.9,7514.01,7515.04,258.785747,1578281099999.0,1947697.65918202,1527.0,149.548011,1125498.82238638,0.0,BTCUSDT
2020-01-06 03:25:00,7515.43,7526.47,7515.43,7520.96,150.25144,1578281399999.0,1130227.35700538,969.0,64.342054,483978.00420339,0.0,BTCUSDT
2020-01-06 03:30:00,7521.15,7533.46,7517.0,7526.45,192.85243,1578281699999.0,1450977.1944043,1225.0,94.938034,714344.82540282,0.0,BTCUSDT
2020-01-06 03:35:00,7526.39,7531.0,7525.01,7529.09,125.679892,1578281999999.0,946144.71540495,859.0,59.993037,451656.05195199,0.0,BTCUSDT
2020-01-06 03:40:00,7528.78,7531.8,7520.94,7527.69,104.39336,1578282299999.0,785732.5538286,808.0,62.682487,471783.47029096,0.0,BTCUSDT
2020-01-06 03:45:00,7527.69,7531.75,7520.93,7530.94,113.60589,1578282599999.0,854905.57713592,870.0,66.875918,503253.28056603,0.0,BTCUSDT
2020-01-06 03:50:00,7530.96,7540.0,7530.65,7535.72,149.277057,1578282899999.0,1125103.73155872,1243.0,85.129069,641625.09649884,0.0,BTCUSDT
2020-01-06 03:55:00,7534.61,7545.23,7528.36,7540.9,187.389445,1578283199999.0,1412697.13145103,1464.0,113.736755,857451.77041861,0.0,BTCUSDT
2020-01-06 04:00:00,7540.9,7550.0,7535.89,7548.74,235.550579,1578283499999.0,1777416.39401503,1612.0,132.45356,999458.05088223,0.0,BTCUSDT
2020-01-06 04:05:00,7548.32,7554.61,7536.25,7545.0,183.637077,1578283799999.0,1385708.1595905,1396.0,92.431163,697557.53715055,0.0,BTCUSDT
2020-01-06 04:10:00,7544.99,7545.02,7525.76,7535.16,138.254621,1578284099999.0,1041670.33887378,1107.0,58.016938,437166.96118229,0.0,BTCUSDT
2020-01-06 04:15:00,7535.27,7537.46,7517.02,7528.45,133.328708,1578284399999.0,1003695.13119443,1396.0,67.981204,511800.25568764,0.0,BTCUSDT
2020-01-06 04:20:00,7528.36,7528.77,7518.73,7526.63,161.31312,1578284699999.0,1213325.03616731,949.0,122.606658,922161.50258992,0.0,BTCUSDT
2020-01-06 04:25:00,7526.63,7526.63,7518.0,7518.8,100.004707,1578284999999.0,752539.07418332,999.0,71.943991,541425.71600028,0.0,BTCUSDT
2020-01-06 04:30:00,7518.79,7525.0,7516.06,7520.83,124.596387,1578285299999.0,937050.15741637,1118.0,65.473349,492401.82474911,0.0,BTCUSDT
2020-01-06 04:35:00,7520.95,7524.97,7516.43,7521.94,69.222143,1578285599999.0,520696.98915408,780.0,46.979738,353399.47634508,0.0,BTCUSDT
2020-01-06 04:40:00,7521.91,7529.87,7521.78,7528.24,68.208975,1578285899999.0,513350.4889556,912.0,52.808775,397447.95663625,0.0,BTCUSDT
2020-01-06 04:45:00,7528.24,7540.17,7527.09,7538.19,82.917889,1578286199999.0,624720.16165648,1067.0,37.529815,282783.465401,0.0,BTCUSDT
2020-01-06 04:50:00,7538.2,7543.7,7529.76,7531.57,194.717546,1578286499999.0,1467763.93628488,1275.0,78.530143,591903.76300949,0.0,BTCUSDT
2020-01-06 04:55:00,7531.57,7532.48,7524.18,7529.52,62.830709,1578286799999.0,473007.95440317,864.0,27.599611,207776.0688948,0.0,BTCUSDT
2020-01-06 05:00:00,7529.52,7537.52,7527.44,7533.2,98.835282,1578287099999.0,744420.84895085,896.0,67.383143,507531.40739158,0.0,BTCUSDT
2020-01-06 05:05:00,7533.19,7541.55,7531.93,7536.07,76.297698,1578287399999.0,575099.60270622,771.0,33.662787,253740.41747705,0.0,BTCUSDT
2020-01-06 05:10:00,7535.63,7536.68,7520.0,7523.85,117.710013,1578287699999.0,885799.7663673,1204.0,64.654757,486493.62681925,0.0,BTCUSDT
2020-01-06 05:15:00,7523.86,7527.53,7517.29,7518.18,63.912036,1578287999999.0,480797.13967938,837.0,31.468038,236759.48752195,0.0,BTCUSDT
2020-01-06 05:20:00,7518.18,7524.13,7509.2,7511.49,160.036276,1578288299999.0,1202630.01880766,1110.0,90.399214,679222.10176703,0.0,BTCUSDT
2020-01-06 05:25:00,7510.74,7517.74,7504.6,7513.26,139.739764,1578288599999.0,1049662.54297606,1319.0,61.659251,463189.61230168,0.0,BTCUSDT
2020-01-06 05:30:00,7513.21,7517.63,7498.45,7498.79,137.371947,1578288899999.0,1031083.90846699,1175.0,58.365249,438204.8648828,0.0,BTCUSDT
2020-01-06 05:35:00,7498.5,7509.66,7496.9,7498.41,119.047482,1578289199999.0,893042.26993399,1181.0,53.406821,400652.81032187,0.0,BTCUSDT
2020-01-06 05:40:00,7498.21,7511.71,7496.0,7508.33,111.944783,1578289499999.0,839931.33759563,1039.0,83.56307,626961.36949941,0.0,BTCUSDT
2020-01-06 05:45:00,7508.34,7514.02,7507.96,7510.87,60.266383,1578289799999.0,452659.71663364,794.0,28.414961,213429.2047219,0.0,BTCUSDT
2020-01-06 05:50:00,7510.87,7525.0,7510.0,7522.97,133.371677,1578290099999.0,1002567.17243051,883.0,87.741645,659643.33630188,0.0,BTCUSDT
2020-01-06 05:55:00,7522.14,7540.15,7522.14,7532.85,254.386589,1578290399999.0,1915937.68917523,1559.0,142.965467,1076645.63077001,0.0,BTCUSDT
2020-01-06 06:00:00,7532.85,7537.53,7525.0,7529.31,70.96598,1578290699999.0,534310.50560252,954.0,28.147921,211951.53436987,0.0,BTCUSDT
